product_id,product_brand,product_name,product_sku,product_retail_price,product_cost,product_weight,recyclable,low_fat
816,Meadowbrook,Meadowbrook Deluxe Onions,M-00816-Y,2.95,1.18,0.51,Yes,No
817,Family Choice,Family Choice Jumbo Waffles,FC-00817-W,4.31,2.49,1.95,No,No
818,Value Plus,Value Plus Mini Salmon Fillet,VP-00818-X,5.36,3.5,0.52,No,No
819,Truetaste,Truetaste Gourmet Pretzels,T-00819-V,3.31,2.01,0.71,No,Yes
820,Wholesome Co,Wholesome Co Lite Soda,WC-00820-C,7.37,3.57,1.17,Yes,No
821,Family Choice,Family Choice Organic Bottled Water,FC-00821-A,2.94,1.37,0.76,No,No
822,Sunrise Organics,Sunrise Organics Lite Deodorant,SO-00822-E,9.8,4.12,0.64,Yes,No
823,Heritage Foods,Heritage Foods Classic Lettuce,HF-00823-U,1.18,0.69,1.23,No,No
824,Truetaste,Truetaste Extra Crunchy Frozen Fries,t-00824-x,7.97,3.4,1.94,Yes,No
825,Everyday Basics,Everyday Basics Original Laundry Detergent,EB-00825-A,2.3,1.38,3.01,No,No
826,Heritage Foods,Heritage Foods Reduced Fat Ice Cream,HF-00826-O,4.48,2.69,1.91,Yes,No
827,Crystal Springs,Crystal Springs Classic Tomatoes,CS-00827-O,3.65,2.31,2.83,Yes,No
828,Bluepeak,Bluepeak Original Bacon,B-00828-W,9.1,5.84,3.42,Yes,No
829,Silver Creek,Silver Creek Lite Onions,SC-00829-T,1.78,0.73,2.79,Yes,No
830,Natures Best,Natures Best Fresh Bar Soap,NB-00830-O,4.43,2.94,0.24,Yes,No
831,Prime Select,Prime Select Lite Donuts,PS-00831-N,2.3,1.28,1.39,No,No
832,Greenleaf,Greenleaf Original Croissants,G-00832-T,4.18,2.2,0.55,Yes,No
833,Value Plus,Value Plus Lite Soda,VP-00833-W,5.58,3.03,1.82,No,No
834,Ecoharvest,Ecoharvest Value Pack Bar Soap,E-00834-O,12.66,2.42,0.85,No,No
835,Pure Origins,Pure Origins Lite Coffee,PO-00835-L,3.63,2.46,1.35,No,No
836,Wholesome Co,Wholesome Co Gourmet Shrimp,WC-00836-Q,10.27,4.86,1.07,No,No
837,Greenleaf,Greenleaf Fresh Sour Cream,G-00837-T,2.12,0.77,1.09,No,No
838,Heritage Foods,Heritage Foods Original Cod,HF-00838-X,8.83,6.0,0.66,No,No
839,Crystal Springs,Crystal Springs Low Sodium Potato Chips,CS-00839-N,1.67,1.03,0.63,Yes,No
840,Sunrise Organics,Sunrise Organics Extra Crunchy Crackers,SO-00840-Y,1.72,1.03,1.34,Yes,No
841,Sunrise Organics,Sunrise Organics Extra Crunchy Sour Cream,SO-00841-T,2.7,1.86,0.92,No,No
842,Coastal Fresh,Coastal Fresh Mini Potato Chips,CF-00842-M,3.59,4.48,0.98,Yes,No
843,Sunrise Organics,Sunrise Organics Mini Sour Cream,SO-00843-K,3.07,2.0,1.79,Yes,No
844,Farmhouse Select,Farmhouse Select Fresh Coffee,FS-00844-M,7.44,4.03,1.6,No,No
845,Greenleaf,Greenleaf Traditional Cheese,G-00845-H,4.65,1.94,2.34,No,No
846,Crystal Springs,Crystal Springs Mini Tea,CS-00846-A,4.68,2.4,2.16,No,No
847,Ecoharvest,Ecoharvest Low Sodium Pretzels,e-00847-m,4.4,1.68,0.92,Yes,No
848,Sunrise Organics,Sunrise Organics Original Tilapia,SO-00848-N,7.54,4.7,1.8,No,No
849,Bluepeak,Bluepeak Fresh Vitamins,B-00849-T,2.61,1.66,1.34,Yes,No
850,American Classic,American Classic Family Size Sour Cream,AC-00850-Y,2.23,1.52,1.61,No,No
851,Truetaste,Truetaste Original Bagels,T-00851-F,1.77,0.65,1.32,Yes,No
852,Golden Valley,Golden Valley Low Sodium Waffles,GV-00852-S,5.01,2.42,0.82,Yes,No
853,Everyday Basics,Everyday Basics Jumbo Yogurt,EB-00853-C,3.31,2.17,2.02,Yes,No
854,Ecoharvest,Ecoharvest Traditional Ice Cream,E-00854-D,6.16,3.52,1.25,No,No
855,Everyday Basics,Everyday Basics Traditional Bar Soap,EB-00855-C,9.79,5.42,0.84,No,No
856,Northern Mills,Northern Mills Original Frozen Vegetables,NM-00856-R,3.37,1.37,1.29,No,No
857,Urban Pantry,Urban Pantry Family Size Potato Chips,UP-00857-Q,2.37,1.35,0.86,Yes,No
858,Value Plus,Value Plus Family Size Frozen Fries,VP-00858-D,7.24,2.67,1.21,Yes,No
859,Pure Origins,Pure Origins Family Size Cod,PO-00859-C,7.55,4.82,1.66,Yes,No
860,Premium Choice,Premium Choice Lite Sausage,PC-00860-K,5.17,2.82,3.3,Yes,No
861,Everyday Basics,Everyday Basics Fresh Cookies,EB-00861-X,4.38,2.81,0.98,No,No
862,Ecoharvest,Ecoharvest Value Pack Tuna,E-00862-Q,13.21,6.58,1.2,No,No
863,Hilltop Farms,Hilltop Farms Extra Crunchy Bananas,HF-00863-K,3.58,2.47,2.5,No,No
864,Ecoharvest,Ecoharvest Low Sodium Ice Cream,E-00864-T,4.3,1.81,2.13,Yes,No
865,Natures Best,Natures Best Gourmet Bottled Water,NB-00865-H,1.1,0.44,2.91,Yes,No
866,Family Choice,Family Choice Extra Crunchy Milk,FC-00866-H,1.25,0.83,1.37,No,No
867,Greenleaf,Greenleaf Fresh Rolls,G-00867-W,2.09,0.79,0.94,Yes,No
868,Meadowbrook,Meadowbrook Deluxe Tea,M-00868-H,3.48,1.65,1.65,No,No
869,Premium Choice,Premium Choice Original Lettuce,PC-00869-A,3.73,2.16,1.08,No,No
870,Meadowbrook,Meadowbrook Deluxe Toothpaste,M-00870-G,3.09,1.12,0.51,Yes,No
871,Golden Valley,Golden Valley Deluxe Pretzels,GV-00871-K,2.01,0.72,0.44,No,Yes
872,Value Plus,Value Plus Lite Tuna,VP-00872-P,4.58,1.89,2.37,No,No
873,Ecoharvest,Ecoharvest Organic Vitamins,E-00873-C,3.07,1.62,0.42,No,No
874,Coastal Fresh,Coastal Fresh Lite Sausage,CF-00874-B,5.69,2.33,1.66,No,No
875,Truetaste,Truetaste Classic Bagels,T-00875-M,2.16,0.92,0.98,Yes,No
876,Truetaste,Truetaste Jumbo Potato Chips,T-00876-A,4.52,1.66,1.34,Yes,Yes
877,Northern Mills,Northern Mills Organic Tuna,NM-00877-O,8.59,3.67,1.68,No,No
878,Golden Harvest,Golden Harvest Traditional Crackers,GH-00878-N,2.86,1.62,0.28,Yes,No
879,Sunrise Organics,Sunrise Organics Gourmet Cream,SO-00879-A,5.31,2.83,1.44,No,No
880,Coastal Fresh,Coastal Fresh Jumbo Juice,CF-00880-Y,5.95,4.02,2.86,Yes,No
881,Farmhouse Select,Farmhouse Select Mini Sour Cream,FS-00881-T,4.06,2.69,1.08,No,No
882,Meadowbrook,Meadowbrook Organic Tea,M-00882-G,4.9,2.04,2.17,Yes,No
883,Ecoharvest,Ecoharvest Extra Crunchy Toothpaste,E-00883-Y,2.45,0.95,0.88,No,No
884,Meadowbrook,Meadowbrook Value Pack Carrots,M-00884-A,3.34,1.91,1.95,Yes,No
885,Greenleaf,Greenleaf Gourmet Crackers,G-00885-H,4.46,2.06,0.27,No,No
886,Heritage Foods,Heritage Foods Extra Crunchy Cookies,HF-00886-W,3.89,2.27,0.73,No,No
887,Urban Pantry,Urban Pantry Family Size Toothpaste,UP-00887-T,3.37,1.42,0.6,Yes,No
888,Heritage Foods,Heritage Foods Jumbo Sausage,HF-00888-A,8.23,5.63,2.6,Yes,No
889,Coastal Fresh,Coastal Fresh Lite Crab Legs,CF-00889-V,8.04,4.35,1.97,Yes,No
890,Value Plus,Value Plus Traditional Tilapia,VP-00890-K,11.54,6.3,0.56,Yes,No
891,Golden Harvest,Golden Harvest Jumbo Cheese,GH-00891-W,4.75,1.86,1.56,Yes,No
892,Prime Select,Prime Select Classic Rolls,PS-00892-P,5.4,2.43,0.74,No,No
893,Natures Best,Natures Best Low Sodium Sports Drink,NB-00893-S,1.21,0.55,2.37,No,No
894,Silver Creek,Silver Creek Deluxe Shrimp,SC-00894-L,15.3,2.42,0.53,No,No
895,Wholesome Co,Wholesome Co Value Pack Lotion,WC-00895-W,9.19,5.83,0.53,Yes,No
896,Heritage Foods,Heritage Foods Family Size Yogurt,HF-00896-Y,5.2,2.34,1.44,No,No
897,Northern Mills,Northern Mills Low Sodium Toothpaste,NM-00897-F,7.55,5.16,0.85,Yes,No
898,Meadowbrook,Meadowbrook Lite Bagels,M-00898-S,1.63,1.13,1.0,No,No
899,Golden Harvest,Golden Harvest Low Sodium Lotion,GH-00899-L,6.72,4.11,0.37,Yes,No
900,Wholesome Co,Wholesome Co Reduced Fat Potato Chips,WC-00900-D,3.28,1.52,0.79,No,No
901,Northern Mills,Northern Mills Mini Soda,NM-00901-D,2.84,1.49,1.96,No,No
902,Everyday Basics,Everyday Basics Low Sodium Chicken Breast,EB-00902-J,10.15,4.13,2.36,No,No
903,Hilltop Farms,Hilltop Farms Classic Salmon Fillet,HF-00903-R,7.26,3.82,1.13,No,No
904,Meadowbrook,Meadowbrook Lite Chicken Breast,M-00904-S,5.72,2.96,3.2,Yes,No
905,Farmhouse Select,Farmhouse Select Original Pretzels,FS-00905-F,4.25,2.91,0.55,No,No
906,Urban Pantry,Urban Pantry Family Size Tilapia,UP-00906-C,8.87,3.94,2.43,No,No
907,Crystal Springs,Crystal Springs Family Size Carrots,CS-00907-Z,0.87,0.41,2.92,Yes,No
908,Value Plus,Value Plus Original Ice Cream,VP-00908-B,2.44,2.62,1.03,No,No
909,Sunrise Organics,Sunrise Organics Original Cheese,so-00909-w,6.23,2.64,1.79,Yes,No
910,American Classic,American Classic Organic Milk,AC-00910-R,5.13,2.36,2.45,Yes,Yes
911,Golden Harvest,Golden Harvest Traditional Yogurt,GH-00911-M,2.35,1.58,2.17,Yes,Yes
912,Northern Mills,Northern Mills Low Sodium Ham,NM-00912-O,5.18,2.42,2.79,Yes,No
913,Farmhouse Select,Farmhouse Select Fresh Cheese,FS-00913-Z,5.61,2.83,2.12,No,No
914,Coastal Fresh,Coastal Fresh Mini Lotion,CF-00914-S,4.48,1.97,0.88,No,No
915,Value Plus,Value Plus Family Size Ham,VP-00915-K,8.94,4.23,2.11,Yes,No
916,Natures Best,Natures Best Deluxe Soda,NB-00916-I,4.21,2.44,2.54,No,No
917,Silver Creek,Silver Creek Organic Pretzels,SC-00917-Q,3.57,1.33,0.71,No,No
918,Wholesome Co,Wholesome Co Jumbo Yogurt,WC-00918-Y,1.73,0.79,2.43,No,Yes
919,Natures Best,Natures Best Extra Crunchy Frozen Fries,NB-00919-F,6.93,4.1,1.98,Yes,No
920,Prime Select,Prime Select Original Shampoo,PS-00920-A,10.9,4.01,1.17,No,No
921,Northern Mills,Northern Mills Organic Deodorant,NM-00921-B,5.36,3.01,0.34,Yes,No
922,Coastal Fresh,Coastal Fresh Jumbo Frozen Pizza,CF-00922-G,3.98,2.61,0.94,No,No
923,Wholesome Co,Wholesome Co Organic Donuts,WC-00923-H,2.56,1.52,1.41,Yes,No
924,Farmhouse Select,Farmhouse Select Gourmet Frozen Vegetables,FS-00924-U,3.41,2.42,2.49,Yes,Yes
925,Premium Choice,Premium Choice Organic Cream,PC-00925-L,2.57,0.96,1.64,Yes,No
926,Heritage Foods,Heritage Foods Classic Sour Cream,HF-00926-E,5.95,3.65,0.61,No,Yes
927,Northern Mills,Northern Mills Fresh Vitamins,NM-00927-J,7.38,3.78,0.31,No,No
928,Golden Harvest,Golden Harvest Extra Crunchy Tv Dinner,GH-00928-G,3.5,2.43,2.45,Yes,No
929,Wholesome Co,Wholesome Co Extra Crunchy Tilapia,WC-00929-D,9.25,5.44,1.29,Yes,No
930,Natures Best,Natures Best Original Laundry Detergent,NB-00930-O,10.49,4.41,2.24,Yes,No
931,Northern Mills,Northern Mills Gourmet Paper Towels,NM-00931-D,3.65,2.02,2.1,Yes,No
932,Wholesome Co,Wholesome Co Original Aluminum Foil,WC-00932-K,3.36,1.64,1.43,No,No
933,Truetaste,Truetaste Original Toothpaste,T-00933-E,8.06,3.02,0.58,Yes,No
934,Golden Harvest,Golden Harvest Lite Bottled Water,GH-00934-Y,4.28,1.9,0.63,No,No
935,Golden Valley,Golden Valley Fresh Milk,GV-00935-J,2.84,3.18,2.47,No,Yes
936,Ecoharvest,Ecoharvest Mini Frozen Fries,E-00936-Z,4.25,1.95,1.87,Yes,No
937,Premium Choice,Premium Choice Lite Sausage,PC-00937-W,10.42,6.38,2.58,Yes,No
938,Northern Mills,Northern Mills Family Size Bottled Water,NM-00938-N,2.21,0.87,2.94,Yes,No
939,Bluepeak,Bluepeak Family Size Muffins,B-00939-X,3.65,2.01,0.35,Yes,No
940,Natures Best,Natures Best Original Ice Cream,NB-00940-R,8.34,4.19,1.19,Yes,No
941,Ecoharvest,Ecoharvest Original Bar Soap,E-00941-Y,12.73,6.56,0.52,Yes,No
942,Ecoharvest,Ecoharvest Family Size Toothpaste,E-00942-V,7.61,3.8,0.95,Yes,No
943,Heritage Foods,Heritage Foods Low Sodium Tilapia,HF-00943-O,6.16,4.12,1.87,Yes,No
944,Golden Harvest,Golden Harvest Lite Ice Cream,GH-00944-O,2.4,1.29,2.95,Yes,No
945,Family Choice,Family Choice Low Sodium Cookies,fc-00945-j,3.95,1.71,0.88,Yes,No
946,Ecoharvest,Ecoharvest Mini Laundry Detergent,E-00946-H,10.44,5.6,2.74,Yes,No
947,Natures Best,Natures Best Original Potato Chips,NB-00947-N,3.24,1.85,0.92,Yes,No
948,Sunrise Organics,Sunrise Organics Extra Crunchy Frozen Pizza,SO-00948-I,7.36,4.45,2.57,Yes,Yes
949,Urban Pantry,Urban Pantry Extra Crunchy Pork Chops,UP-00949-K,10.71,7.22,2.95,Yes,Yes
950,Northern Mills,Northern Mills Reduced Fat Crackers,NM-00950-Q,3.75,2.42,0.81,Yes,No
951,Coastal Fresh,Coastal Fresh Mini Croissants,CF-00951-U,5.49,2.53,1.36,Yes,No
952,Bluepeak,Bluepeak Deluxe Dish Soap,B-00952-N,2.6,1.25,1.34,Yes,No
953,Value Plus,Value Plus Organic Ground Beef,VP-00953-F,9.16,3.63,1.11,No,No
954,Everyday Basics,Everyday Basics Low Sodium Ground Beef,EB-00954-W,7.78,3.32,2.44,No,No
955,Coastal Fresh,Coastal Fresh Gourmet Cod,CF-00955-X,10.18,11.52,1.65,Yes,No
956,Golden Valley,Golden Valley Fresh Frozen Fries,GV-00956-N,4.59,2.0,2.83,Yes,No
957,Truetaste,Truetaste Fresh Crab Legs,T-00957-K,15.1,5.32,1.43,No,No
958,Family Choice,Family Choice Organic Dish Soap,FC-00958-R,6.8,2.95,2.07,No,No
959,Hilltop Farms,Hilltop Farms Extra Crunchy Bottled Water,HF-00959-C,2.04,1.2,2.36,Yes,No
960,Wholesome Co,Wholesome Co Fresh Lettuce,WC-00960-F,0.71,2.42,1.02,No,No
961,Natures Best,Natures Best Low Sodium Bananas,NB-00961-Q,2.82,1.13,1.53,No,No
962,Truetaste,Truetaste Family Size Soda,T-00962-Q,1.81,1.0,2.47,No,No
963,Natures Best,Natures Best Original Trash Bags,NB-00963-B,5.33,3.31,2.93,No,No
964,Golden Harvest,Golden Harvest Deluxe Cookies,GH-00964-I,2.45,1.32,0.63,Yes,No
965,Greenleaf,Greenleaf Value Pack Milk,G-00965-X,4.27,2.39,1.03,Yes,Yes
966,Bluepeak,Bluepeak Classic Potato Chips,B-00966-N,4.69,2.79,0.77,Yes,No
967,Wholesome Co,Wholesome Co Mini Cream,WC-00967-R,4.6,2.98,2.16,No,No
968,Premium Choice,Premium Choice Original Bagels,PC-00968-P,2.58,1.18,1.34,No,No
969,Greenleaf,Greenleaf Value Pack Juice,G-00969-J,5.2,2.42,1.46,Yes,No
970,Silver Creek,Silver Creek Original Onions,SC-00970-R,3.62,2.33,2.94,No,No
971,Everyday Basics,Everyday Basics Low Sodium Dish Soap,EB-00971-V,2.75,1.51,2.52,Yes,No
972,Family Choice,Family Choice Gourmet Tv Dinner,FC-00972-A,5.43,2.32,1.86,Yes,No
973,Value Plus,Value Plus Reduced Fat Tv Dinner,VP-00973-L,8.57,4.83,0.93,No,Yes
974,Farmhouse Select,Farmhouse Select Jumbo Aluminum Foil,FS-00974-L,2.73,1.36,3.24,No,No
975,Truetaste,Truetaste Mini Potato Chips,T-00975-S,2.12,1.27,0.34,No,No
976,Farmhouse Select,Farmhouse Select Mini Coffee,FS-00976-U,3.53,1.47,0.59,No,No
977,Bluepeak,Bluepeak Gourmet Onions,B-00977-F,3.51,2.19,1.61,Yes,No
978,Golden Valley,Golden Valley Deluxe Sports Drink,GV-00978-K,1.07,0.48,2.12,No,No
979,Northern Mills,Northern Mills Mini Donuts,NM-00979-A,5.08,2.77,0.35,No,No
980,Northern Mills,Northern Mills Family Size Tv Dinner,NM-00980-N,8.61,4.84,2.57,Yes,No
981,Crystal Springs,Crystal Springs Classic Ice Cream,CS-00981-C,2.66,1.66,1.73,Yes,No
982,Prime Select,Prime Select Mini Bottled Water,PS-00982-T,4.67,1.85,2.68,Yes,No
983,Hilltop Farms,Hilltop Farms Value Pack Bar Soap,HF-00983-A,2.78,1.34,1.17,Yes,No
984,Premium Choice,Premium Choice Original Tuna,PC-00984-E,15.01,7.88,0.86,Yes,No
985,Coastal Fresh,Coastal Fresh Low Sodium Cream,CF-00985-S,1.36,0.7,1.42,No,No
986,Urban Pantry,Urban Pantry Organic Bar Soap,UP-00986-Q,7.61,3.62,0.29,Yes,No
987,Crystal Springs,Crystal Springs Value Pack Dish Soap,CS-00987-N,9.03,3.79,0.88,No,No
988,Prime Select,Prime Select Gourmet Cream,PS-00988-U,3.2,1.66,2.12,Yes,Yes
989,Natures Best,Natures Best Organic Croissants,NB-00989-V,5.25,1.92,0.56,Yes,No
990,Crystal Springs,Crystal Springs Low Sodium Sour Cream,CS-00990-Z,3.62,2.4,2.47,Yes,No
991,Coastal Fresh,Coastal Fresh Jumbo Bread,CF-00991-W,2.91,1.15,0.64,Yes,No
992,Greenleaf,Greenleaf Organic Milk,G-00992-T,3.93,2.1,2.43,Yes,No
993,Meadowbrook,Meadowbrook Value Pack Cookies,M-00993-I,4.5,2.96,0.96,No,No
994,Urban Pantry,Urban Pantry Lite Dish Soap,UP-00994-T,8.65,5.57,3.3,Yes,No
995,Natures Best,Natures Best Mini Ground Beef,NB-00995-K,7.19,2.68,3.3,No,Yes
996,Prime Select,Prime Select Family Size Shampoo,PS-00996-W,2.34,0.9,0.21,No,No
997,Wholesome Co,Wholesome Co Lite Bagels,WC-00997-P,5.3,2.73,1.5,No,No
998,Farmhouse Select,Farmhouse Select Extra Crunchy Crackers,FS-00998-A,2.54,1.53,0.89,No,No
999,Greenleaf,Greenleaf Fresh Donuts,g-00999-e,4.73,2.43,1.14,Yes,No
1000,Urban Pantry,Urban Pantry Value Pack Carrots,UP-01000-L,1.84,1.13,2.5,No,No
1001,Coastal Fresh,Coastal Fresh Organic Bar Soap,CF-01001-E,11.22,4.63,0.72,No,No
1002,Meadowbrook,Meadowbrook Extra Crunchy Salmon Fillet,M-01002-G,4.28,2.92,1.51,No,No
1003,Heritage Foods,Heritage Foods Mini Apples,HF-01003-C,2.56,2.42,0.73,No,No
1004,Natures Best,Natures Best Family Size Toothpaste,NB-01004-V,10.94,4.52,0.58,Yes,No
1005,Greenleaf,Greenleaf Low Sodium Milk,G-01005-K,4.37,2.31,2.09,No,No
1006,Sunrise Organics,Sunrise Organics Family Size Popcorn,SO-01006-X,3.77,2.36,0.54,Yes,No
1007,Family Choice,Family Choice Value Pack Laundry Detergent,FC-01007-P,6.53,4.19,1.73,No,No
1008,Silver Creek,Silver Creek Organic Donuts,SC-01008-O,4.19,1.77,1.48,Yes,No
1009,Urban Pantry,Urban Pantry Classic Paper Towels,UP-01009-K,6.63,3.72,3.86,Yes,No
1010,Farmhouse Select,Farmhouse Select Fresh Frozen Vegetables,FS-01010-L,8.83,4.57,2.82,No,No
1011,Pure Origins,Pure Origins Family Size Popcorn,PO-01011-B,4.09,2.73,0.72,Yes,No
1012,Meadowbrook,Meadowbrook Deluxe Potato Chips,M-01012-L,2.98,1.34,0.45,No,Yes
1013,Value Plus,Value Plus Lite Apples,VP-01013-R,1.1,0.66,0.75,Yes,No
1014,Truetaste,Truetaste Traditional Trash Bags,T-01014-I,5.12,2.79,3.93,Yes,No
1015,Urban Pantry,Urban Pantry Traditional Rolls,UP-01015-A,4.56,1.93,0.94,Yes,No
1016,Sunrise Organics,Sunrise Organics Family Size Lettuce,SO-01016-W,3.89,1.93,2.25,Yes,No
1017,Everyday Basics,Everyday Basics Low Sodium Muffins,EB-01017-B,2.89,1.77,0.91,No,No
1018,Family Choice,Family Choice Reduced Fat Sour Cream,FC-01018-S,4.63,2.18,0.57,Yes,No
1019,Greenleaf,Greenleaf Extra Crunchy Waffles,G-01019-E,6.98,4.55,2.03,Yes,No
1020,Northern Mills,Northern Mills Deluxe Onions,NM-01020-A,1.59,0.8,1.45,No,No
1021,Prime Select,Prime Select Organic Bottled Water,PS-01021-P,3.53,1.77,2.76,No,No
1022,Premium Choice,Premium Choice Organic Tilapia,PC-01022-Y,6.34,4.21,2.21,No,No
1023,Coastal Fresh,Coastal Fresh Original Crab Legs,CF-01023-W,8.66,3.51,1.75,Yes,No
1024,American Classic,American Classic Family Size Pretzels,AC-01024-E,2.18,1.11,0.67,Yes,No
1025,Prime Select,Prime Select Organic Cream,PS-01025-B,6.47,3.88,2.42,No,No
1026,Northern Mills,Northern Mills Extra Crunchy Milk,NM-01026-J,1.44,0.58,1.12,Yes,No
1027,Heritage Foods,Heritage Foods Extra Crunchy Cookies,HF-01027-A,2.53,1.11,0.49,No,Yes
1028,Everyday Basics,Everyday Basics Mini Sports Drink,EB-01028-Q,5.92,2.76,1.23,Yes,No
1029,Value Plus,Value Plus Low Sodium Milk,VP-01029-O,1.34,0.76,0.55,No,No
1030,Natures Best,Natures Best Lite Shampoo,NB-01030-N,3.94,2.45,0.26,Yes,No
1031,Ecoharvest,Ecoharvest Extra Crunchy Bagels,E-01031-F,1.88,1.19,1.07,No,No
1032,Everyday Basics,Everyday Basics Organic Crab Legs,EB-01032-M,5.51,2.17,0.8,No,No
1033,Value Plus,Value Plus Gourmet Sausage,VP-01033-E,7.37,2.72,2.49,No,No
1034,American Classic,American Classic Lite Shrimp,AC-01034-V,9.59,5.9,1.34,Yes,No
1035,Hilltop Farms,Hilltop Farms Jumbo Tilapia,HF-01035-C,13.55,7.12,1.54,No,No
1036,Ecoharvest,Ecoharvest Low Sodium Laundry Detergent,E-01036-Y,3.06,2.06,3.06,No,No
1037,Everyday Basics,Everyday Basics Lite Tuna,EB-01037-M,15.67,8.16,0.52,No,No
1038,Ecoharvest,Ecoharvest Deluxe Sausage,E-01038-C,10.13,6.22,1.06,No,No
1039,American Classic,American Classic Extra Crunchy Rolls,AC-01039-P,2.55,1.45,0.77,No,No
1040,Northern Mills,Northern Mills Lite Apples,NM-01040-M,1.78,1.01,1.52,No,No
1041,Pure Origins,Pure Origins Lite Coffee,po-01041-g,2.17,1.26,2.7,No,No
1042,Wholesome Co,Wholesome Co Traditional Tilapia,WC-01042-F,4.93,2.42,2.4,No,No
1043,Urban Pantry,Urban Pantry Organic Bar Soap,UP-01043-A,3.45,1.98,0.2,Yes,No
1044,Bluepeak,Bluepeak Deluxe Deodorant,B-01044-Y,10.76,5.22,0.23,No,No
1045,Ecoharvest,Ecoharvest Reduced Fat Sausage,E-01045-V,3.17,1.47,1.0,No,No
1046,Value Plus,Value Plus Family Size Salmon Fillet,VP-01046-N,15.82,5.93,1.07,No,No
1047,Ecoharvest,Ecoharvest Classic Trash Bags,E-01047-S,2.45,1.38,1.15,No,No
1048,Silver Creek,Silver Creek Original Carrots,SC-01048-P,1.48,0.78,2.78,No,No
1049,Truetaste,Truetaste Mini Carrots,T-01049-S,1.52,0.83,2.91,Yes,No
1050,Sunrise Organics,Sunrise Organics Classic Onions,SO-01050-Y,1.59,0.77,2.46,Yes,No
1051,Coastal Fresh,Coastal Fresh Gourmet Shampoo,CF-01051-E,6.1,4.05,1.12,No,No
1052,American Classic,American Classic Mini Bar Soap,AC-01052-K,8.02,4.71,1.02,Yes,No
1053,Coastal Fresh,Coastal Fresh Value Pack Tv Dinner,CF-01053-Y,7.44,2.64,2.34,Yes,No
1054,Crystal Springs,Crystal Springs Jumbo Butter,cs-01054-x,6.34,3.56,1.34,Yes,No
1055,Urban Pantry,Urban Pantry Low Sodium Sausage,UP-01055-Z,8.95,10.09,1.71,Yes,Yes
1056,Farmhouse Select,Farmhouse Select Family Size Cod,FS-01056-B,9.68,4.08,0.91,No,No
1057,Family Choice,Family Choice Original Milk,FC-01057-A,4.62,1.87,1.26,Yes,No
1058,Hilltop Farms,Hilltop Farms Family Size Onions,HF-01058-S,0.83,0.54,0.59,No,No
1059,Crystal Springs,Crystal Springs Lite Crackers,CS-01059-U,4.73,3.12,0.26,Yes,No
1060,Truetaste,Truetaste Mini Rolls,T-01060-P,4.64,2.9,1.11,No,No
1061,Hilltop Farms,Hilltop Farms Family Size Chicken Breast,HF-01061-B,7.06,4.65,1.1,No,Yes
1062,Meadowbrook,Meadowbrook Deluxe Yogurt,M-01062-W,6.18,3.84,1.01,Yes,Yes
1063,Meadowbrook,Meadowbrook Classic Soda,M-01063-Y,2.44,1.39,1.85,No,No
1064,Everyday Basics,Everyday Basics Value Pack Bananas,EB-01064-H,0.98,0.45,2.91,Yes,No
1065,Pure Origins,Pure Origins Reduced Fat Tortilla Chips,PO-01065-P,1.78,0.72,0.36,No,No
1066,Meadowbrook,Meadowbrook Jumbo Vitamins,M-01066-D,8.67,4.39,1.02,No,No
1067,Urban Pantry,Urban Pantry Classic Tilapia,UP-01067-W,11.0,4.6,1.97,No,No
1068,Ecoharvest,Ecoharvest Traditional Salmon Fillet,E-01068-I,5.34,3.72,1.04,Yes,No
1069,Premium Choice,Premium Choice Family Size Bread,PC-01069-D,4.98,2.83,1.34,Yes,No
1070,Farmhouse Select,Farmhouse Select Deluxe Bananas,FS-01070-K,1.99,0.92,1.66,No,No
1071,Natures Best,Natures Best Jumbo Laundry Detergent,NB-01071-P,5.2,3.41,3.43,Yes,No
1072,Heritage Foods,Heritage Foods Family Size Salmon Fillet,hf-01072-c,9.39,5.57,2.41,Yes,No
1073,Silver Creek,Silver Creek Deluxe Vitamins,SC-01073-H,12.98,4.99,0.6,Yes,No
1074,Truetaste,Truetaste Value Pack Coffee,T-01074-J,7.55,5.2,1.9,Yes,No
1075,Northern Mills,Northern Mills Reduced Fat Paper Towels,NM-01075-A,6.74,4.48,1.31,No,No
1076,Value Plus,Value Plus Fresh Salmon Fillet,vp-01076-o,10.15,5.58,1.63,No,No
1077,Heritage Foods,Heritage Foods Traditional Bar Soap,HF-01077-J,6.82,4.46,0.64,Yes,No
1078,Silver Creek,Silver Creek Traditional Waffles,SC-01078-N,2.69,1.29,1.77,Yes,No
1079,Ecoharvest,Ecoharvest Deluxe Donuts,E-01079-I,4.52,2.79,1.4,No,No
1080,Ecoharvest,Ecoharvest Family Size Milk,E-01080-H,5.35,2.14,2.36,No,Yes
1081,Everyday Basics,Everyday Basics Classic Frozen Fries,EB-01081-M,5.76,3.2,1.34,Yes,No
1082,Northern Mills,Northern Mills Value Pack Tilapia,NM-01082-A,4.8,2.02,1.13,No,No
1083,Crystal Springs,Crystal Springs Fresh Dish Soap,CS-01083-D,3.73,1.82,1.48,Yes,No
1084,Greenleaf,Greenleaf Value Pack Croissants,G-01084-A,5.04,2.37,1.04,Yes,No
1085,Coastal Fresh,Coastal Fresh Gourmet Donuts,CF-01085-R,2.06,1.18,1.35,Yes,No
